order_id,user_id,product_id,order_date,channel,quantity,unit_price,discount_rate,refund_flag,amount
O03190,U0174,P029,2026-01-24,wechat_shop,1,131.13,0.05,0,131.13
O03191,U0590,P001,2026-05-07,douyin,1,25.99,0.05,0,25.99
O03192,U0598,P027,2026-01-11,wechat_shop,2,140.78,0.1,0,281.56
O03193,U0042,P011,2026-05-31,douyin,1,227.75,0.0,0,227.75
O03194,U0318,P026,2026-03-17,taobao,1,38.77,0.0,0,38.77
O03195,U0506,P019,2026-04-24,offline_store,1,165.48,0.0,0,165.48
O03196,U0132,P005,2026-01-06,douyin,2,100.76,0.1,0,201.52
O03197,U0482,P012,2026-03-21,offline_store,4,109.4,0.0,0,437.6
O03198,U0483,P009,2026-03-23,wechat_shop,2,183.11,0.1,0,366.22
O03199,U0245,P023,2026-06-25,douyin,3,175.33,0.0,0,525.99
O03200,U0198,P029,2026-05-17,taobao,1,138.03,0.0,0,138.03
O03201,U0522,P036,2026-01-09,wechat_shop,3,240.6,0.1,0,721.8
O03202,U0098,P022,2026-03-29,taobao,1,266.07,0.0,0,266.07
O03203,U0375,P026,2026-04-25,douyin,1,34.89,0.1,0,34.89
O03204,U0504,P005,2026-06-03,offline_store,1,106.35,0.05,0,106.35
O03205,U0013,P022,2025-12-31,taobao,1,239.46,0.1,0,239.46
O03206,U0255,P031,2026-03-22,douyin,1,72.69,0.0,0,72.69
O03207,U0392,P020,2026-02-14,offline_store,3,127.78,0.0,0,383.34
O03208,U0558,P026,2026-02-10,offline_store,2,38.77,0.0,0,77.54
O03209,U0456,P001,2026-06-24,wechat_shop,2,23.26,0.15,0,46.52
O03210,U0093,P029,2026-02-07,offline_store,1,124.23,0.1,0,124.23
O03211,U0209,P017,2026-03-13,douyin,1,182.63,0.1,0,182.63
O03212,U0195,P021,2026-03-28,offline_store,1,173.22,0.0,0,173.22
O03213,U0055,P010,2026-03-17,offline_store,3,197.94,0.1,0,593.82
O03214,U0044,P015,2026-05-04,douyin,1,145.74,0.1,0,145.74
O03215,U0095,P005,2026-01-10,taobao,2,100.76,0.1,0,201.52
O03216,U0149,P032,2026-02-25,offline_store,1,68.78,0.15,0,68.78
O03217,U0347,P025,2026-04-06,wechat_shop,1,78.09,0.1,0,78.09
O03218,U0123,P033,2026-03-28,wechat_shop,3,303.53,0.0,0,910.59
O03219,U0163,P030,2026-06-01,douyin,1,163.0,0.0,0,163.0
O03220,U0488,P029,2026-01-04,offline_store,1,131.13,0.05,0,131.13
O03221,U0059,P005,2026-03-10,douyin,2,111.95,0.0,0,223.9
O03222,U0076,P029,2026-06-12,taobao,1,138.03,0.0,0,138.03
O03223,U0418,P022,2026-03-03,douyin,1,252.77,0.05,0,252.77
O03224,U0385,P014,2026-04-14,wechat_shop,1,135.13,0.15,0,135.13
O03225,U0076,P035,2026-04-03,taobao,5,90.05,0.0,0,450.25
O03226,U0007,P033,2026-01-04,douyin,1,273.18,0.1,0,273.18
O03227,U0054,P039,2026-04-09,offline_store,1,287.26,0.0,0,287.26
O03228,U0009,P018,2026-03-01,taobao,1,32.29,0.0,0,32.29
O03229,U0440,P036,2026-01-11,taobao,2,227.23,0.15,0,454.46
O03230,U0222,P016,2026-01-02,wechat_shop,1,89.63,0.0,1,89.63
O03231,U0243,P016,2026-05-31,wechat_shop,5,89.63,0.0,0,448.15
O03232,U0162,P012,2026-02-05,douyin,1,98.46,0.1,0,98.46
O03233,U0376,P010,2026-04-27,douyin,1,208.93,0.05,0,208.93
O03234,U0043,P008,2026-01-28,wechat_shop,2,126.63,0.0,0,253.26
O03235,U0475,P033,2026-06-08,taobao,1,303.53,0.0,0,303.53
O03236,U0141,P035,2026-05-06,wechat_shop,2,90.05,0.0,0,180.1
O03237,U0293,P008,2026-03-22,taobao,2,113.97,0.1,0,227.94
O03238,U0575,P025,2026-02-26,wechat_shop,1,78.09,0.1,1,78.09
O03239,U0217,P039,2026-05-20,taobao,1,244.17,0.15,0,244.17
O03240,U0172,P040,2026-03-13,taobao,1,229.42,0.05,0,229.42
O03241,U0418,P034,2026-02-07,offline_store,1,15.47,0.05,0,15.47
O03242,U0431,P019,2026-01-03,douyin,5,157.21,0.05,0,786.05
O03243,U0460,P024,2026-03-20,douyin,1,170.12,0.05,1,170.12
O03244,U0065,P008,2026-04-17,taobao,1,126.63,0.0,0,126.63
O03245,U0005,P025,2026-05-09,wechat_shop,1,86.77,0.0,0,86.77
O03246,U0434,P011,2026-04-22,offline_store,2,193.59,0.15,0,387.18
O03247,U0586,P017,2026-01-24,wechat_shop,1,202.92,0.0,0,202.92
O03248,U0252,P035,2026-04-05,taobao,1,90.05,0.0,0,90.05
O03249,U0271,P011,2026-03-19,taobao,2,227.75,0.0,0,455.5
O03250,U0479,P007,2026-02-23,wechat_shop,2,182.5,0.0,0,365.0
O03251,U0082,P031,2026-03-22,offline_store,1,65.42,0.1,0,65.42
O03252,U0220,P031,2026-04-21,offline_store,4,61.79,0.15,0,247.16
O03253,U0331,P028,2026-03-25,offline_store,3,256.21,0.1,0,768.63
O03254,U0008,P038,2026-03-08,taobao,2,282.41,0.05,0,564.82
O03255,U0490,P024,2026-06-24,offline_store,1,179.07,0.0,0,179.07
O03256,U0103,P019,2026-01-22,douyin,1,165.48,0.0,0,165.48
O03257,U0223,P015,2026-02-10,douyin,2,153.83,0.05,0,307.66
O03258,U0137,P018,2026-02-05,douyin,2,27.45,0.15,0,54.9
O03259,U0575,P038,2026-05-24,douyin,1,297.27,0.0,0,297.27
O03260,U0472,P034,2026-03-23,offline_store,2,15.47,0.05,0,30.94
O03261,U0485,P034,2026-06-07,douyin,2,16.28,0.0,0,32.56
O03262,U0347,P031,2026-06-08,douyin,1,61.79,0.15,0,61.79
O03263,U0097,P022,2026-01-11,taobao,1,266.07,0.0,1,266.07
O03264,U0180,P029,2026-06-25,taobao,1,124.23,0.1,0,124.23
O03265,U0073,P029,2026-03-16,douyin,1,138.03,0.0,0,138.03
O03266,U0329,P002,2026-06-04,wechat_shop,3,79.64,0.05,0,238.92
O03267,U0059,P036,2026-03-25,offline_store,2,267.33,0.0,0,534.66
O03268,U0207,P018,2026-03-23,douyin,2,29.06,0.1,0,58.12
O03269,U0252,P033,2026-01-31,douyin,1,288.35,0.05,0,288.35
O03270,U0155,P008,2026-06-21,douyin,1,120.3,0.05,0,120.3
O03271,U0078,P029,2026-05-06,offline_store,1,138.03,0.0,0,138.03
O03272,U0306,P031,2026-05-09,offline_store,5,69.06,0.05,0,345.3
O03273,U0244,P039,2026-01-07,offline_store,1,258.53,0.1,0,258.53
O03274,U0312,P017,2026-01-08,douyin,2,202.92,0.0,0,405.84
O03275,U0305,P036,2026-06-10,wechat_shop,1,267.33,0.0,0,267.33
O03276,U0445,P031,2026-02-02,offline_store,1,61.79,0.15,0,61.79
O03277,U0381,P034,2026-04-03,wechat_shop,1,15.47,0.05,0,15.47
O03278,U0415,P010,2026-04-20,douyin,1,219.93,0.0,0,219.93
O03279,U0414,P035,2026-05-10,taobao,5,76.54,0.15,0,382.7
O03280,U0323,P034,2026-04-15,offline_store,1,14.65,0.1,0,14.65
O03281,U0585,P021,2026-06-14,offline_store,1,155.9,0.1,0,155.9
O03282,U0264,P036,2026-05-27,offline_store,2,240.6,0.1,0,481.2
O03283,U0015,P014,2026-01-08,taobao,2,158.98,0.0,0,317.96
O03284,U0427,P034,2026-06-01,offline_store,3,16.28,0.0,0,48.84
O03285,U0264,P040,2026-03-16,offline_store,1,205.27,0.15,0,205.27
O03286,U0547,P014,2026-01-25,wechat_shop,1,135.13,0.15,0,135.13
O03287,U0348,P035,2026-06-18,douyin,1,90.05,0.0,0,90.05
O03288,U0462,P003,2026-03-05,offline_store,1,148.5,0.0,0,148.5
O03289,U0544,P017,2026-06-27,taobao,1,202.92,0.0,0,202.92
O03290,U0408,P037,2026-05-07,offline_store,1,235.7,0.15,0,235.7
O03291,U0539,P036,2026-05-09,douyin,1,240.6,0.1,0,240.6
O03292,U0495,P013,2026-02-01,wechat_shop,1,152.36,0.15,0,152.36
O03293,U0535,P037,2026-03-25,wechat_shop,1,277.29,0.0,0,277.29
O03294,U0262,P016,2026-04-08,taobao,1,76.19,0.15,0,76.19
O03295,U0278,P010,2026-04-12,offline_store,1,197.94,0.1,0,197.94
O03296,U0455,P037,2026-01-06,taobao,2,249.56,0.1,0,499.12
O03297,U0004,P029,2026-05-25,offline_store,1,117.33,0.15,0,117.33
O03298,U0557,P024,2026-02-08,wechat_shop,1,179.07,0.0,0,179.07
O03299,U0008,P001,2026-05-26,wechat_shop,1,25.99,0.05,0,25.99
O03300,U0519,P023,2026-04-17,offline_store,1,175.33,0.0,0,175.33
O03301,U0331,P017,2026-03-12,taobao,1,182.63,0.1,0,182.63
O03302,U0442,P004,2026-04-01,taobao,1,115.92,0.0,0,115.92
O03303,U0534,P004,2026-01-01,offline_store,1,104.33,0.1,0,104.33
O03304,U0425,P023,2026-05-15,offline_store,1,175.33,0.0,0,175.33
O03305,U0263,P013,2026-03-31,taobao,1,179.25,0.0,0,179.25
O03306,U0304,P003,2026-03-07,wechat_shop,2,133.65,0.1,0,267.3
O03307,U0437,P032,2026-02-05,wechat_shop,1,76.87,0.05,0,76.87
O03308,U0066,P027,2026-05-11,offline_store,3,148.6,0.05,0,445.8
O03309,U0306,P040,2026-01-05,taobao,1,241.49,0.0,0,241.49
O03310,U0047,P019,2026-02-08,taobao,1,157.21,0.05,0,157.21
O03311,U0285,P021,2026-01-12,wechat_shop,2,155.9,0.1,0,311.8
O03312,U0444,P033,2026-02-23,wechat_shop,2,303.53,0.0,0,607.06
O03313,U0139,P009,2026-06-04,taobao,2,183.11,0.1,0,366.22
O03314,U0399,P001,2026-03-27,taobao,2,27.36,0.0,0,54.72
O03315,U0363,P003,2026-05-14,offline_store,1,148.5,0.0,0,148.5
O03316,U0015,P011,2026-06-25,taobao,1,204.97,0.1,0,204.97
O03317,U0020,P005,2026-05-07,taobao,2,111.95,0.0,0,223.9
O03318,U0443,P003,2026-05-29,wechat_shop,2,148.5,0.0,0,297.0
O03319,U0046,P001,2026-02-12,douyin,2,27.36,0.0,0,54.72
O03320,U0144,P006,2026-01-23,taobao,4,198.72,0.1,0,794.88
O03321,U0320,P037,2026-05-13,douyin,2,277.29,0.0,0,554.58
O03322,U0471,P001,2026-01-10,offline_store,1,23.26,0.15,0,23.26
O03323,U0117,P009,2026-03-14,taobao,1,203.46,0.0,0,203.46
O03324,U0536,P006,2026-01-17,douyin,3,187.68,0.15,0,563.04
O03325,U0328,P020,2026-02-20,offline_store,1,108.61,0.15,0,108.61
O03326,U0431,P013,2026-06-27,douyin,3,179.25,0.0,0,537.75
O03327,U0440,P039,2026-03-03,wechat_shop,2,287.26,0.0,0,574.52
O03328,U0287,P018,2026-06-13,douyin,2,30.68,0.05,0,61.36
O03329,U0215,P033,2026-04-27,wechat_shop,3,303.53,0.0,0,910.59
O03330,U0219,P023,2026-04-23,wechat_shop,2,166.56,0.05,0,333.12
O03331,U0093,P002,2026-04-05,offline_store,5,75.45,0.1,0,377.25
O03332,U0371,P025,2026-05-18,taobao,1,86.77,0.0,0,86.77
O03333,U0024,P015,2026-05-24,offline_store,1,145.74,0.1,0,145.74
O03334,U0486,P040,2026-02-08,wechat_shop,1,205.27,0.15,0,205.27
O03335,U0156,P017,2026-04-25,douyin,1,182.63,0.1,1,182.63
O03336,U0439,P016,2026-02-27,taobao,2,80.67,0.1,0,161.34
O03337,U0566,P026,2026-03-10,taobao,1,32.95,0.15,0,32.95
O03338,U0456,P032,2026-04-29,offline_store,2,68.78,0.15,0,137.56
O03339,U0558,P012,2026-05-07,wechat_shop,1,98.46,0.1,0,98.46
O03340,U0598,P006,2026-04-25,wechat_shop,1,198.72,0.1,0,198.72
O03341,U0379,P024,2026-03-23,offline_store,2,161.16,0.1,0,322.32
O03342,U0564,P034,2026-02-11,offline_store,3,16.28,0.0,0,48.84
O03343,U0491,P027,2026-04-15,offline_store,1,156.42,0.0,0,156.42
O03344,U0185,P002,2026-01-20,wechat_shop,1,79.64,0.05,0,79.64
O03345,U0091,P007,2026-06-10,wechat_shop,2,155.12,0.15,0,310.24
O03346,U0397,P008,2026-02-08,wechat_shop,2,113.97,0.1,0,227.94
O03347,U0501,P021,2026-05-10,wechat_shop,3,173.22,0.0,0,519.66
O03348,U0122,P013,2026-04-12,wechat_shop,2,161.33,0.1,0,322.66
O03349,U0569,P009,2026-04-26,douyin,1,193.29,0.05,0,193.29
O03350,U0524,P034,2026-04-09,offline_store,2,16.28,0.0,0,32.56
O03351,U0249,P010,2026-06-18,taobao,2,208.93,0.05,0,417.86
O03352,U0424,P035,2026-01-11,douyin,1,85.55,0.05,0,85.55
O03353,U0499,P013,2026-02-17,offline_store,1,170.29,0.05,1,170.29
O03354,U0224,P040,2026-03-01,wechat_shop,1,241.49,0.0,0,241.49
O03355,U0326,P010,2026-03-23,offline_store,1,219.93,0.0,0,219.93
O03356,U0490,P011,2026-06-22,douyin,1,193.59,0.15,0,193.59
O03357,U0319,P017,2026-05-12,taobao,2,202.92,0.0,0,405.84
O03358,U0316,P010,2026-05-10,offline_store,1,219.93,0.0,0,219.93
O03359,U0233,P032,2026-01-13,taobao,4,80.92,0.0,0,323.68
O03360,U0403,P019,2026-01-12,wechat_shop,1,157.21,0.05,0,157.21
O03361,U0551,P009,2026-01-09,wechat_shop,2,193.29,0.05,0,386.58
O03362,U0274,P016,2026-02-05,taobao,2,89.63,0.0,0,179.26
O03363,U0589,P030,2026-04-19,taobao,1,154.85,0.05,0,154.85
O03364,U0438,P010,2026-01-06,taobao,5,208.93,0.05,0,1044.65
O03365,U0492,P003,2026-01-05,douyin,1,148.5,0.0,0,148.5
O03366,U0511,P034,2026-05-07,taobao,2,16.28,0.0,0,32.56
O03367,U0151,P036,2026-04-25,offline_store,4,240.6,0.1,0,962.4
O03368,U0214,P017,2026-02-28,wechat_shop,1,182.63,0.1,0,182.63
O03369,U0312,P032,2026-02-03,douyin,3,80.92,0.0,0,242.76
O03370,U0382,P006,2026-02-27,wechat_shop,1,220.8,0.0,0,220.8
O03371,U0598,P005,2026-05-20,offline_store,2,111.95,0.0,0,223.9
O03372,U0394,P023,2026-04-09,offline_store,4,175.33,0.0,0,701.32
O03373,U0587,P023,2026-03-06,taobao,1,175.33,0.0,0,175.33
O03374,U0118,P003,2026-05-19,offline_store,2,126.22,0.15,0,252.44
O03375,U0170,P039,2026-01-16,wechat_shop,1,287.26,0.0,0,287.26
O03376,U0294,P006,2026-05-11,wechat_shop,1,198.72,0.1,0,198.72
O03377,U0060,P039,2026-02-27,taobao,3,244.17,0.15,0,732.51
O03378,U0132,P009,2026-05-23,douyin,2,193.29,0.05,0,386.58
O03379,U0207,P039,2026-05-17,wechat_shop,1,244.17,0.15,0,244.17
O03380,U0031,P026,2026-02-07,offline_store,5,32.95,0.15,0,164.75
O03381,U0464,P010,2026-02-16,offline_store,2,219.93,0.0,0,439.86
O03382,U0080,P034,2026-01-31,wechat_shop,2,15.47,0.05,0,30.94
O03383,U0033,P015,2026-02-04,douyin,2,161.93,0.0,0,323.86
O03384,U0558,P029,2026-02-01,wechat_shop,2,138.03,0.0,0,276.06
O03385,U0432,P011,2026-01-18,offline_store,2,216.36,0.05,0,432.72
O03386,U0464,P004,2026-04-01,wechat_shop,2,115.92,0.0,0,231.84
O03387,U0124,P029,2026-03-24,taobao,2,138.03,0.0,0,276.06
O03388,U0359,P019,2026-03-16,wechat_shop,2,165.48,0.0,0,330.96
O03389,U0315,P017,2026-04-27,douyin,3,202.92,0.0,0,608.76
O03390,U0132,P001,2026-04-06,offline_store,1,25.99,0.05,0,25.99
O03391,U0391,P005,2026-02-24,taobao,2,111.95,0.0,0,223.9
O03392,U0450,P001,2026-04-01,offline_store,2,23.26,0.15,0,46.52
O03393,U0561,P008,2026-03-08,taobao,1,126.63,0.0,1,126.63
O03394,U0214,P029,2025-12-31,taobao,2,138.03,0.0,0,276.06
O03395,U0145,P027,2026-03-14,douyin,1,140.78,0.1,0,140.78
O03396,U0247,P007,2026-05-16,douyin,1,182.5,0.0,0,182.5
O03397,U0086,P014,2026-01-16,taobao,4,158.98,0.0,0,635.92
O03398,U0096,P028,2026-06-24,wechat_shop,1,284.68,0.0,0,284.68
O03399,U0478,P032,2026-03-07,taobao,2,76.87,0.05,0,153.74
O03400,U0015,P038,2026-02-23,taobao,1,252.68,0.15,1,252.68
O03401,U0098,P011,2026-03-14,douyin,1,193.59,0.15,0,193.59
O03402,U0062,P021,2026-01-13,wechat_shop,1,173.22,0.0,0,173.22
O03403,U0212,P020,2026-06-27,wechat_shop,1,127.78,0.0,0,127.78
O03404,U0493,P001,2026-03-24,offline_store,4,27.36,0.0,0,109.44
O03405,U0562,P001,2026-02-12,wechat_shop,1,27.36,0.0,0,27.36
O03406,U0538,P010,2026-05-20,taobao,1,197.94,0.1,0,197.94
O03407,U0417,P038,2026-04-18,wechat_shop,1,282.41,0.05,0,282.41
O03408,U0074,P026,2026-02-05,taobao,3,32.95,0.15,0,98.85
O03409,U0035,P002,2026-03-08,wechat_shop,2,83.83,0.0,1,167.66
O03410,U0344,P028,2026-02-16,taobao,1,256.21,0.1,0,256.21
O03411,U0098,P013,2026-06-27,wechat_shop,2,179.25,0.0,0,358.5
O03412,U0106,P002,2026-03-15,taobao,1,79.64,0.05,0,79.64
O03413,U0020,P028,2026-01-19,wechat_shop,1,256.21,0.1,0,256.21
O03414,U0532,P037,2026-04-12,douyin,3,277.29,0.0,0,831.87
O03415,U0328,P038,2026-02-01,douyin,3,297.27,0.0,0,891.81
O03416,U0387,P024,2026-05-30,douyin,1,179.07,0.0,0,179.07
O03417,U0048,P036,2026-06-16,wechat_shop,1,227.23,0.15,0,227.23
O03418,U0229,P009,2026-01-29,wechat_shop,1,183.11,0.1,0,183.11
O03419,U0388,P024,2026-02-18,wechat_shop,2,179.07,0.0,0,358.14
O03420,U0422,P005,2026-02-23,taobao,1,100.76,0.1,0,100.76
O03421,U0306,P005,2026-03-26,taobao,1,111.95,0.0,0,111.95
O03422,U0598,P039,2026-06-05,offline_store,1,287.26,0.0,0,287.26
O03423,U0598,P031,2026-04-19,taobao,1,61.79,0.15,0,61.79
O03424,U0249,P026,2026-03-04,taobao,2,32.95,0.15,0,65.9
O03425,U0484,P004,2026-06-18,douyin,2,98.53,0.15,0,197.06
O03426,U0182,P005,2026-04-01,offline_store,3,111.95,0.0,0,335.85
O03427,U0274,P033,2026-04-13,offline_store,3,273.18,0.1,0,819.54
O03428,U0524,P033,2026-04-09,wechat_shop,1,303.53,0.0,0,303.53
O03429,U0379,P015,2026-06-07,douyin,1,161.93,0.0,0,161.93
O03430,U0296,P030,2026-03-04,offline_store,3,138.55,0.15,0,415.65
O03431,U0347,P008,2026-03-10,douyin,1,126.63,0.0,0,126.63
O03432,U0131,P011,2026-05-23,taobao,2,193.59,0.15,0,387.18
O03433,U0398,P024,2026-03-04,offline_store,1,152.21,0.15,0,152.21
O03434,U0161,P005,2026-05-31,offline_store,1,111.95,0.0,0,111.95
O03435,U0561,P007,2026-06-14,douyin,4,182.5,0.0,0,730.0
O03436,U0562,P020,2026-03-23,taobao,1,108.61,0.15,0,108.61
O03437,U0423,P022,2026-05-08,wechat_shop,1,226.16,0.15,0,226.16
O03438,U0243,P005,2026-04-10,wechat_shop,1,111.95,0.0,0,111.95
O03439,U0513,P001,2026-04-16,wechat_shop,1,27.36,0.0,0,27.36
O03440,U0473,P011,2026-01-25,wechat_shop,3,204.97,0.1,0,614.91
O03441,U0389,P025,2026-01-07,wechat_shop,1,86.77,0.0,0,86.77
O03442,U0281,P025,2026-04-30,offline_store,1,86.77,0.0,0,86.77
O03443,U0144,P001,2026-05-03,offline_store,4,27.36,0.0,0,109.44
O03444,U0293,P020,2026-03-11,offline_store,1,127.78,0.0,0,127.78
O03445,U0332,P015,2026-02-19,taobao,2,153.83,0.05,0,307.66
O03446,U0304,P034,2026-02-05,taobao,2,13.84,0.15,0,27.68
O03447,U0472,P028,2026-04-13,douyin,4,284.68,0.0,0,1138.72
O03448,U0405,P017,2026-05-29,taobao,2,202.92,0.0,1,405.84
O03449,U0424,P022,2026-05-09,offline_store,1,226.16,0.15,0,226.16
O03450,U0027,P006,2026-03-15,offline_store,1,198.72,0.1,0,198.72
O03451,U0114,P007,2026-06-23,wechat_shop,1,182.5,0.0,0,182.5
O03452,U0585,P025,2026-01-26,wechat_shop,1,86.77,0.0,0,86.77
O03453,U0279,P025,2026-01-29,wechat_shop,2,86.77,0.0,0,173.54
O03454,U0221,P006,2026-01-20,offline_store,1,220.8,0.0,0,220.8
O03455,U0281,P009,2026-06-19,wechat_shop,3,172.94,0.15,0,518.82
O03456,U0272,P024,2026-03-13,wechat_shop,3,161.16,0.1,0,483.48
O03457,U0039,P029,2026-01-15,wechat_shop,3,131.13,0.05,0,393.39
O03458,U0290,P021,2026-03-05,wechat_shop,1,164.56,0.05,1,164.56
O03459,U0166,P036,2026-01-06,wechat_shop,3,227.23,0.15,0,681.69
O03460,U0122,P035,2026-02-07,offline_store,2,85.55,0.05,0,171.1
O03461,U0041,P037,2026-05-19,douyin,2,277.29,0.0,0,554.58
O03462,U0338,P029,2026-03-15,taobao,1,138.03,0.0,0,138.03
O03463,U0203,P022,2026-05-21,wechat_shop,3,266.07,0.0,0,798.21
O03464,U0099,P009,2026-04-18,offline_store,2,183.11,0.1,0,366.22
O03465,U0082,P012,2026-05-31,taobao,1,98.46,0.1,0,98.46
O03466,U0119,P029,2026-05-03,douyin,3,138.03,0.0,0,414.09
O03467,U0017,P025,2026-02-03,douyin,1,73.75,0.15,0,73.75
O03468,U0534,P007,2026-03-18,wechat_shop,2,182.5,0.0,0,365.0
O03469,U0307,P038,2026-03-15,taobao,1,267.54,0.1,0,267.54
O03470,U0219,P029,2026-02-03,offline_store,4,138.03,0.0,0,552.12
O03471,U0439,P028,2026-05-01,douyin,1,270.45,0.05,0,270.45
O03472,U0512,P020,2026-06-03,taobao,1,127.78,0.0,0,127.78
O03473,U0592,P009,2026-06-06,taobao,2,193.29,0.05,0,386.58
O03474,U0050,P011,2026-02-12,wechat_shop,2,227.75,0.0,0,455.5
O03475,U0421,P017,2026-03-01,offline_store,4,202.92,0.0,0,811.68
O03476,U0353,P015,2026-06-18,taobao,1,153.83,0.05,0,153.83
O03477,U0320,P018,2026-02-11,wechat_shop,1,27.45,0.15,0,27.45
O03478,U0067,P017,2025-12-31,offline_store,2,202.92,0.0,0,405.84
O03479,U0539,P004,2026-05-29,taobao,2,104.33,0.1,0,208.66
O03480,U0227,P018,2026-04-19,wechat_shop,2,29.06,0.1,0,58.12
O03481,U0349,P021,2026-01-07,offline_store,1,147.24,0.15,0,147.24
O03482,U0373,P019,2026-04-25,taobao,4,157.21,0.05,0,628.84
O03483,U0160,P012,2026-02-06,offline_store,1,92.99,0.15,0,92.99
O03484,U0027,P001,2026-04-13,taobao,2,27.36,0.0,0,54.72
O03485,U0302,P005,2026-04-07,taobao,1,95.16,0.15,0,95.16
O03486,U0432,P008,2026-01-28,douyin,1,120.3,0.05,0,120.3
O03487,U0106,P037,2026-03-07,wechat_shop,2,249.56,0.1,0,499.12
O03488,U0061,P028,2025-12-31,taobao,5,270.45,0.05,0,1352.25
O03489,U0418,P016,2026-01-25,douyin,1,89.63,0.0,1,89.63
O03490,U0166,P002,2026-02-18,douyin,2,83.83,0.0,0,167.66
O03491,U0159,P027,2026-02-27,taobao,2,156.42,0.0,0,312.84
O03492,U0539,P025,2026-01-03,douyin,1,86.77,0.0,0,86.77
O03493,U0280,P025,2026-04-01,wechat_shop,2,86.77,0.0,1,173.54
O03494,U0119,P009,2026-01-09,douyin,2,203.46,0.0,0,406.92
O03495,U0031,P038,2026-04-05,taobao,2,297.27,0.0,0,594.54
O03496,U0169,P011,2026-02-18,douyin,5,216.36,0.05,0,1081.8
O03497,U0369,P007,2026-01-01,offline_store,1,155.12,0.15,0,155.12
O03498,U0030,P010,2026-05-22,douyin,2,208.93,0.05,0,417.86
O03499,U0105,P009,2026-05-18,taobao,3,203.46,0.0,0,610.38
O03500,U0130,P001,2026-03-25,wechat_shop,1,24.62,0.1,0,24.62
O03501,U0466,P038,2026-06-16,taobao,1,267.54,0.1,0,267.54
O03502,U0523,P026,2026-06-09,douyin,2,38.77,0.0,0,77.54
O03503,U0573,P038,2026-01-05,wechat_shop,1,297.27,0.0,0,297.27
O03504,U0150,P008,2026-06-21,wechat_shop,1,113.97,0.1,0,113.97
O03505,U0246,P022,2026-02-25,offline_store,2,226.16,0.15,0,452.32
O03506,U0353,P007,2026-06-01,offline_store,1,182.5,0.0,0,182.5
O03507,U0558,P022,2026-04-05,taobao,2,226.16,0.15,0,452.32
O03508,U0441,P029,2026-02-16,wechat_shop,3,138.03,0.0,0,414.09
O03509,U0557,P006,2026-06-25,offline_store,1,220.8,0.0,0,220.8
O03510,U0431,P024,2026-01-03,offline_store,1,179.07,0.0,0,179.07
O03511,U0045,P002,2026-03-02,wechat_shop,1,83.83,0.0,0,83.83
O03512,U0229,P003,2026-04-12,offline_store,1,141.07,0.05,0,141.07
O03513,U0060,P021,2026-06-18,douyin,1,155.9,0.1,0,155.9
O03514,U0491,P005,2026-04-01,offline_store,2,100.76,0.1,0,201.52
O03515,U0303,P027,2026-06-06,taobao,1,140.78,0.1,0,140.78
O03516,U0185,P023,2026-03-18,taobao,2,166.56,0.05,0,333.12
O03517,U0145,P028,2026-01-02,taobao,1,284.68,0.0,0,284.68
O03518,U0281,P023,2026-02-13,wechat_shop,1,175.33,0.0,0,175.33
O03519,U0351,P014,2026-04-26,douyin,1,158.98,0.0,0,158.98
O03520,U0470,P024,2026-04-11,taobao,1,161.16,0.1,0,161.16
O03521,U0388,P023,2026-05-29,wechat_shop,1,166.56,0.05,0,166.56
O03522,U0219,P008,2026-02-10,douyin,1,120.3,0.05,0,120.3
O03523,U0299,P003,2026-06-17,taobao,2,148.5,0.0,0,297.0
O03524,U0143,P025,2026-02-15,offline_store,3,86.77,0.0,0,260.31
O03525,U0402,P021,2026-02-26,douyin,1,173.22,0.0,0,173.22
O03526,U0498,P028,2026-06-25,taobao,2,270.45,0.05,0,540.9
O03527,U0090,P034,2026-02-09,offline_store,1,16.28,0.0,1,16.28
O03528,U0368,P023,2026-04-28,douyin,4,175.33,0.0,0,701.32
O03529,U0487,P010,2026-05-31,wechat_shop,3,208.93,0.05,0,626.79
O03530,U0221,P006,2026-04-11,wechat_shop,5,220.8,0.0,0,1104.0
O03531,U0367,P022,2026-02-28,wechat_shop,1,266.07,0.0,0,266.07
O03532,U0050,P007,2026-02-16,wechat_shop,1,182.5,0.0,0,182.5
O03533,U0232,P013,2026-05-27,offline_store,2,179.25,0.0,0,358.5
O03534,U0023,P023,2026-06-03,douyin,1,175.33,0.0,1,175.33
O03535,U0189,P022,2026-05-28,taobao,1,266.07,0.0,0,266.07
O03536,U0066,P028,2026-04-06,taobao,2,284.68,0.0,0,569.36
O03537,U0147,P038,2026-03-31,douyin,1,252.68,0.15,0,252.68
O03538,U0223,P037,2025-12-31,douyin,3,277.29,0.0,0,831.87
O03539,U0477,P034,2026-02-28,wechat_shop,5,13.84,0.15,0,69.2
O03540,U0251,P023,2026-03-13,offline_store,1,166.56,0.05,0,166.56
O03541,U0362,P006,2026-01-03,douyin,1,220.8,0.0,0,220.8
O03542,U0463,P006,2026-06-22,offline_store,2,220.8,0.0,0,441.6
O03543,U0182,P019,2026-04-19,offline_store,2,165.48,0.0,0,330.96
O03544,U0590,P014,2026-06-14,douyin,1,158.98,0.0,1,158.98
O03545,U0561,P002,2026-05-21,wechat_shop,3,71.26,0.15,0,213.78
O03546,U0160,P030,2026-04-14,douyin,1,138.55,0.15,0,138.55
